1			0.000999927520752
2			0.0
3			0.0
4			0.0
5			0.0
6			0.0
7			0.0
8			0.0
9			0.0
10			0.0
11			0.0
12			0.0
13			0.000999927520752
14			0.0
15			0.0
16			0.0
17			0.00100016593933
18			0.0
19			0.0
20			0.000999927520752
21			0.0
22			0.000999927520752
23			0.00100016593933
24			0.0
25			0.000999927520752
26			0.000999927520752
27			0.00100016593933
28			0.000999927520752
29			0.000999927520752
30			0.00100016593933
31			0.000999927520752
32			0.000999927520752
33			0.00200009346008
34			0.000999927520752
35			0.00200009346008
36			0.0019998550415
37			0.00100016593933
38			0.0019998550415
39			0.00200009346008
40			0.0019998550415
41			0.00200009346008
42			0.00300002098083
43			0.00200009346008
44			0.00299978256226
45			0.00200009346008
46			0.00300002098083
47			0.00300002098083
48			0.00300002098083
49			0.00300002098083
50			0.00399994850159
51			0.00300002098083
52			0.00399994850159
53			0.00399994850159
54			0.00399994850159
55			0.00400018692017
56			0.00399994850159
57			0.00499987602234
58			0.00500011444092
59			0.00399994850159
60			0.00600004196167
61			0.00499987602234
62			0.00500011444092
63			0.00600004196167
64			0.00600004196167
65			0.00599980354309
66			0.00600004196167
67			0.00699996948242
68			0.00600004196167
69			0.00699996948242
70			0.007000207901
71			0.00799989700317
72			0.00699996948242
73			0.00799989700317
74			0.00800013542175
75			0.00799989700317
76			0.0090000629425
77			0.0090000629425
78			0.0090000629425
79			0.00899982452393
80			0.00999999046326
81			0.0090000629425
82			0.00999999046326
83			0.010999917984
84			0.0100002288818
85			0.010999917984
86			0.0119998455048
87			0.0110001564026
88			0.0119998455048
89			0.0120000839233
90			0.0120000839233
91			0.0119998455048
92			0.0130000114441
93			0.0140001773834
94			0.0130000114441
95			0.0139999389648
96			0.0139999389648
97			0.0150001049042
98			0.0149998664856
99			0.0150001049042
100			0.0149998664856
101			0.0160000324249
102			0.0160000324249
103			0.0169999599457
104			0.0169999599457
105			0.0160000324249
106			0.018000125885
107			0.0179998874664
108			0.0190000534058
109			0.0190000534058
110			0.0190000534058
111			0.0189998149872
112			0.0199999809265
113			0.0210001468658
114			0.0199999809265
115			0.0209999084473
116			0.0220000743866
117			0.0220000743866
118			0.021999835968
119			0.0220000743866
120			0.0230000019073
121			0.0239999294281
122			0.0230000019073
123			0.0250000953674
124			0.0239999294281
125			0.0250000953674
126			0.0249998569489
127			0.0260000228882
128			0.0269999504089
129			0.0260000228882
130			0.0280001163483
131			0.0269999504089
132			0.0280001163483
133			0.0289998054504
134			0.0300002098083
135			0.0299999713898
136			0.0299999713898
137			0.0309998989105
138			0.0310001373291
139			0.0319998264313
140			0.0320000648499
141			0.0320000648499
142			0.0329999923706
143			0.0339999198914
144			0.0340001583099
145			0.0339999198914
146			0.0350000858307
147			0.0359997749329
148			0.0360000133514
149			0.0380001068115
150			0.0369999408722
151			0.0380001068115
152			0.0390000343323
153			0.0389997959137
154			0.0400002002716
155			0.0389997959137
156			0.0410001277924
157			0.0420000553131
158			0.0419998168945
159			0.0420000553131
160			0.0420000553131
161			0.0439999103546
162			0.0440001487732
163			0.0460000038147
164			0.0449998378754
165			0.0460000038147
166			0.0460000038147
167			0.0480000972748
168			0.0469999313354
169			0.0490000247955
170			0.0490000247955
171			0.0499999523163
172			0.0510001182556
173			0.050999879837
174			0.0510001182556
175			0.0520000457764
176			0.0529999732971
177			0.0539999008179
178			0.0540001392365
179			0.055999994278
180			0.055999994278
181			0.055999994278
182			0.0590000152588
183			0.0579998493195
184			0.0599999427795
185			0.0590000152588
186			0.0590000152588
187			0.0610001087189
188			0.0620000362396
189			0.0609998703003
190			0.0620000362396
191			0.0629999637604
192			0.0650000572205
193			0.0650000572205
194			0.0639998912811
195			0.0670001506805
196			0.0659999847412
197			0.0679998397827
198			0.0680000782013
199			
