0	0.0
10	0.0
20	0.0
30	0.0
40	0.0
50	0.00100016593933
60	0.0
70	0.000999927520752
80	0.000999927520752
90	0.000999927520752
100	0.00100016593933
110	0.000999927520752
120	0.00200009346008
130	0.0019998550415
140	0.00200009346008
150	0.0019998550415
160	0.00300002098083
170	0.00200009346008
180	0.00399994850159
190	0.00300002098083
200	0.00399994850159
210	0.00400018692017
220	0.00399994850159
230	0.00499987602234
240	0.00500011444092
250	0.00600004196167
260	0.00499987602234
270	0.00600004196167
280	0.00600004196167
290	0.00699996948242
300	0.00800013542175
310	0.00699996948242
320	0.0090000629425
330	0.00899982452393
340	0.0090000629425
350	0.00999999046326
360	0.010999917984
370	0.0110001564026
380	0.010999917984
390	0.0120000839233
400	0.0130000114441
410	0.0139999389648
420	0.0130000114441
430	0.0149998664856
440	0.0160000324249
450	0.0160000324249
460	0.0160000324249
470	0.0169999599457
480	0.0190000534058
490	0.0179998874664
500	0.0200002193451
510	0.0199999809265
520	0.0209999084473
530	0.0220000743866
540	0.021999835968
550	0.0230000019073
560	0.0240001678467
570	0.0249998569489
580	0.0250000953674
590	0.0269999504089
600	0.0269999504089
610	0.0280001163483
620	0.029000043869
630	0.0299999713898
640	0.0309998989105
650	0.0329999923706
660	0.0340001583099
670	0.0339999198914
680	0.0350000858307
690	0.0359997749329
700	0.0370001792908
710	0.0379998683929
720	0.0380001068115
730	0.039999961853
740	0.0409998893738
750	0.0410001277924
760	0.0429999828339
770	0.0439999103546
780	0.0440001487732
790	0.0460000038147
800	0.0479998588562
810	0.0490000247955
820	0.0480000972748
830	0.050999879837
840	0.0510001182556
850	0.0529999732971
860	0.055999994278
870	0.055999994278
880	0.0639998912811
890	0.0640001296997
900	0.0609998703003
910	0.0600001811981
920	0.0609998703003
930	0.0620000362396
940	0.0629999637604
950	0.0650000572205
960	0.0659999847412
970	0.066999912262
980	0.069000005722
990	0.069000005722
